timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
1908923196,1908922220,40177334,41.1790555,-8.6035789,-4.28301,-2.3892095,17.857111,0.008950949,-0.038369656,1.4412384,-0.017349755,0.36565596,-0.3430721,-0.2904475,0.035676077,-0.046197742,-0.010773117,-2.5717351,1.3103333,0.26306203,-2.001741,-0.15026544,129.98909,0.24048805,0.32219228,0.28785637,0.1381647,0.099292174,inf,inf,inf,inf,1,1,1,1,3,8,3,3,5,0,1,1,0,0,0
1909022568,1909021386,40177334,41.1790555,-8.6035789,-4.28348,-2.3674023,17.825634,0.008950949,-0.038369656,1.4412384,-0.020335313,0.4090222,-0.41637215,-0.36297783,0.035676077,-0.046197742,-0.010773117,1.5215014,2.9283755,-0.7326655,-1.9674004,-0.15026544,129.98909,0.27196503,0.33070552,0.29288065,0.1432375,0.10103876,inf,inf,inf,inf,1,1,1,1,3,8,3,3,5,0,1,1,0,0,0
1909121417,1909120555,40177334,41.1790555,-8.6035789,-4.2867575,-2.352576,17.792288,0.008950949,-0.038369656,1.4412384,-0.028247567,0.4105097,-0.5052345,-0.4446732,0.035676077,-0.046197742,-0.010773117,3.3183894,-1.6294178,-1.5478672,-1.9284037,-0.15026544,129.98909,0.3053112,0.32216427,0.28744435,0.13898014,0.09918306,inf,inf,inf,inf,1,1,1,1,3,8,3,3,5,0,1,1,0,0,0
1909220514,1909219720,40177334,41.1790555,-8.6035789,-4.291873,-2.3309555,17.750744,0.008950949,-0.038369656,1.4412384,-0.055535093,0.41762063,-0.5303076,-0.4666156,0.035676077,-0.046197742,-0.010773117,0.9958619,-1.7249984,-0.20025834,-1.8872669,-0.15026544,129.98909,0.34685516,0.33069983,0.29245326,0.14404662,0.10093597,inf,inf,inf,inf,1,1,1,1,3,8,3,3,5,0,1,1,0,0,0
1909319993,1909318932,40177334,41.1790555,-8.6035789,-4.3016024,-2.3109462,17.71209,0.008950949,-0.038369656,1.4412384,-0.0825302,0.42607448,-0.53470033,-0.46279022,0.035676077,-0.046197742,-0.010773117,0.76616454,1.1629479,-0.13347133,-1.844906,-0.15026544,129.98909,0.3855095,0.32214963,0.28706607,0.13937704,0.099101625,inf,inf,inf,inf,1,1,1,1,3,8,3,3,5,0,1,1,0,0,0
1909428598,1909427068,40177334,41.1790555,-8.6035789,-4.314138,-2.2836618,17.664816,0.008950949,-0.038369656,1.4412384,-0.10611326,0.41165015,-0.5676224,-0.492056,0.035676077,-0.046197742,-0.010773117,-0.44415972,-1.3608011,-0.5130498,-1.799192,-0.15026544,129.98909,0.43278313,0.33149394,0.29269987,0.14439325,0.10104137,inf,inf,inf,inf,1,1,1,1,3,8,3,3,5,0,1,1,0,0,0
1909518450,1909517220,40177334,41.1790555,-8.6035789,-4.3293877,-2.2659543,17.624926,0.008950949,-0.038369656,1.4412384,-0.11547818,0.40466565,-0.60771435,-0.52570415,0.035676077,-0.046197742,-0.010773117,1.8187135,-0.95505804,-0.98485535,-1.7597758,-0.15026544,129.98909,0.47267342,0.32207704,0.286674,0.13917312,0.09901633,inf,inf,inf,inf,1,1,1,1,3,8,3,3,5,0,1,1,0,0,0
1909626336,1909625402,40177334,41.1790555,-8.6035789,-4.3479066,-2.2410386,17.570517,0.008950949,-0.038369656,1.4412384,-0.12088985,0.3931822,-0.6424738,-0.55773985,0.035676077,-0.046197742,-0.010773117,3.7977507,0.82743806,-0.11056693,-1.709819,-0.15026544,129.98909,0.52708244,0.3314184,0.2922888,0.14432688,0.10096478,inf,inf,inf,inf,1,1,1,1,3,8,3,3,5,0,1,1,0,0,0
1909725523,1909724614,40177334,41.1790555,-8.6035789,-4.364009,-2.2226326,17.519428,0.008950949,-0.038369656,1.4412384,-0.1438819,0.37802908,-0.6867066,-0.59650844,0.035676077,-0.046197742,-0.010773117,1.2990032,0.2882011,-0.36701843,-1.6648526,-0.15026544,129.98909,0.5781708,0.32270387,0.2868887,0.13946697,0.09912395,inf,inf,inf,inf,1,1,1,1,3,8,3,3,5,0,1,1,0,0,0
1909824604,1909823735,40177334,41.1790555,-8.6035789,-4.3797975,-2.200902,17.461111,0.008950949,-0.038369656,1.4412384,-0.14006272,0.35699898,-0.70724034,-0.61537373,0.035676077,-0.046197742,-0.010773117,3.4620178,-0.25388026,-1.7531282,-1.6212443,-0.15026544,129.98909,0.63648796,0.33128285,0.29186794,0.14415815,0.100882486,inf,inf,inf,inf,1,1,1,1,3,8,3,3,5,0,1,1,0,0,0
1909923751,1909922902,40177334,41.1790555,-8.6035789,-4.398767,-2.1867642,17.404694,0.008950949,-0.038369656,1.4412384,-0.14131832,0.33451992,-0.7231056,-0.6272558,0.035676077,-0.046197742,-0.010773117,2.4906728,-0.9353002,-0.49554437,-1.576696,-0.15026544,129.98909,0.6929054,0.32264793,0.28655002,0.13939866,0.09907945,inf,inf,inf,inf,1,1,1,1,3,8,3,3,5,0,1,1,0,0,0
1910023042,1910022069,40177334,41.1790555,-8.6035789,-4.416999,-2.1691074,17.341515,0.008950949,-0.038369656,1.4412384,-0.15915917,0.3137244,-0.7416889,-0.6466015,0.035676077,-0.046197742,-0.010773117,-2.889569,-1.9086736,-0.608282,-1.5367632,-0.15026544,129.98909,0.75608444,0.3312246,0.29151773,0.14396758,0.10084257,inf,inf,inf,inf,1,1,1,1,3,8,3,3,5,0,1,1,0,0,0
1910122262,1910121235,40177334,41.1790555,-8.6035789,-4.4322014,-2.1522818,17.279728,0.008950949,-0.038369656,1.4412384,-0.16013287,0.30455613,-0.76930106,-0.67081285,0.035676077,-0.046197742,-0.010773117,-0.73294836,2.077046,-0.24415702,-1.4975574,-0.15026544,129.98909,0.8178711,0.32255554,0.2862071,0.13913822,0.09903237,inf,inf,inf,inf,1,1,1,1,3,8,3,3,5,0,1,1,0,0,0
1910221287,1910220447,40177334,41.1790555,-8.6035789,-4.4462447,-2.134479,17.21373,0.008950949,-0.038369656,1.4412384,-0.14445812,0.271641,-0.7923864,-0.6940269,0.035676077,-0.046197742,-0.010773117,1.9707341,0.7841448,-0.2792771,-1.4602299,-0.15026544,129.98909,0.8838692,0.33112118,0.29116684,0.1439513,0.10079964,inf,inf,inf,inf,1,1,1,1,3,8,3,3,5,0,1,1,0,0,0
1910324830,1910319569,40177334,41.1790555,-8.6035789,-4.4632664,-2.1256862,17.145496,0.008950949,-0.038369656,1.4412384,-0.14990608,0.22343302,-0.81574816,-0.71643496,0.035676077,-0.046197742,-0.010773117,0.4632892,-1.3506489,-0.82627684,-1.4248401,-0.15026544,129.98909,0.95210266,0.32253572,0.28593183,0.13934487,0.09902569,inf,inf,inf,inf,1,1,1,1,3,8,3,3,5,0,1,1,0,0,0
1910419599,1910418735,40177334,41.1790555,-8.6035789,-4.479492,-2.1172018,17.072296,0.008950949,-0.038369656,1.4412384,-0.15674804,0.17441626,-0.83863294,-0.74173176,0.035676077,-0.046197742,-0.010773117,-2.050782,-2.2352326,0.09098831,-1.3876984,-0.15026544,129.98909,1.0253029,0.3311,0.29088163,0.1442619,0.10079013,inf,inf,inf,inf,1,1,1,1,3,8,3,3,5,0,1,1,0,0,0
1910518829,1910517902,40177334,41.1790555,-8.6035789,-4.492271,-2.116687,17.000925,0.008950949,-0.038369656,1.4412384,-0.17139125,0.12841445,-0.843548,-0.74605024,0.035676077,-0.046197742,-0.010773117,-4.600742,-0.95054436,-0.49785987,-1.3545547,-0.15026544,129.98909,1.096674,0.32247317,0.2856407,0.13970347,0.09900264,inf,inf,inf,inf,1,1,1,1,3,8,3,3,5,0,1,1,0,0,0
1910627113,1910626129,40177334,41.1790555,-8.6035789,-4.5079417,-2.1172986,16.916224,0.008950949,-0.038369656,1.4412384,-0.1666913,0.09497261,-0.85558784,-0.7608573,0.035676077,-0.046197742,-0.010773117,2.8110328,1.9958966,0.7510293,-1.3170577,-0.15026544,129.98909,1.1813755,0.33183572,0.29121903,0.1450847,0.10096262,inf,inf,inf,inf,1,1,1,1,3,8,3,3,5,0,1,1,0,0,0
1910726044,1910725250,40177334,41.1790555,-8.6035789,-4.519391,-2.1213703,16.841452,0.008950949,-0.038369656,1.4412384,-0.16863628,0.06162279,-0.85978526,-0.76518595,0.035676077,-0.046197742,-0.010773117,2.3510022,-0.31845313,-1.0622848,-1.2830358,-0.15026544,129.98909,1.2561474,0.32317287,0.2859921,0.14060035,0.09918464,inf,inf,inf,inf,1,1,1,1,3,8,3,3,5,0,1,1,0,0,0
1910827814,1910824417,40177334,41.1790555,-8.6035789,-4.5328045,-2.1247194,16.760067,0.008950949,-0.038369656,1.4412384,-0.1991412,0.030987298,-0.8859666,-0.7951895,0.035676077,-0.046197742,-0.010773117,-2.5761864,-0.32610962,0.3896246,-1.252919,-0.15026544,129.98909,1.337532,0.33177888,0.29094902,0.14570223,0.10095624,inf,inf,inf,inf,1,1,1,1,3,8,3,3,5,0,1,1,0,0,0
1910924511,1910923584,40177334,41.1790555,-8.6035789,-4.5414453,-2.1326773,16.680473,0.008950949,-0.038369656,1.4412384,-0.19443254,0.0048647416,-0.9256095,-0.83566785,0.035676077,-0.046197742,-0.010773117,0.17258672,1.4964814,-1.0692716,-1.2223493,-0.15026544,129.98909,1.4171257,0.32311982,0.28574365,0.14146438,0.09918225,inf,inf,inf,inf,1,1,1,1,3,8,3,3,5,0,1,1,0,0,0
1911023777,1911022750,40177334,41.1790555,-8.6035789,-4.5531077,-2.1392334,16.595629,0.008950949,-0.038369656,1.4412384,-0.19253731,0.005595745,-0.9086254,-0.82304305,0.035676077,-0.046197742,-0.010773117,2.6132922,1.7034422,0.17686896,-1.1937209,-0.15026544,129.98909,1.5019703,0.33173466,0.29069504,0.14692217,0.100954935,inf,inf,inf,inf,1,1,1,1,3,8,3,3,5,0,1,1,0,0,0
1911124449,1911121963,40177334,41.1790555,-8.6035789,-4.557414,-2.1462286,16.514668,0.008950949,-0.038369656,1.4412384,-0.20446154,0.0041439813,-0.8865482,-0.8010879,0.035676077,-0.046197742,-0.010773117,1.9840735,1.5285432,0.29705957,-1.169877,-0.15026544,129.98909,1.5829315,0.32307327,0.285504,0.14232586,0.09918751,inf,inf,inf,inf,1,1,1,1,3,8,3,3,5,0,1,1,0,0,0
1911222143,1911221084,40177334,41.1790555,-8.6035789,-4.5643578,-2.150494,16.433014,0.008950949,-0.038369656,1.4412384,-0.20595936,-0.0045316075,-0.8755256,-0.7936347,0.035676077,-0.046197742,-0.010773117,-1.6559371,-2.4193711,2.2138045,-1.1480595,-0.15026544,129.98909,1.6645851,0.33169633,0.29045066,0.14778343,0.10096198,inf,inf,inf,inf,1,1,1,1,3,8,3,3,5,0,1,1,0,0,0
